url,status,title,title_len,meta_description_len,canonical,canonical_matches_url,meta_robots,lang,hreflang_count,h1,h2_count,words_main,schema_types,internal_inlinks_from_sitemap_pages,images,og_image
https://www.sflworldwide.com/blog/send-laptop-from-usa-to-india-costs-process-tips,200,How to Send a Laptop from USA to India – Costs and Process,58,127,https://www.sflworldwide.com/blog/send-laptop-from-usa-to-india-costs-process-tips,True,"index, follow",en-US,0,"Best Way to Send a Laptop from USA to India: Costs, Process & Tips",10,2349,,4,30,https://www.sflworldwide.com/assets/uploads/2023/08/home-ship.png
https://www.sflworldwide.com/blog/sending-electronics-to-france-a-guide-with-packing-tips,200,Sending Electronics to France: A Guide with Packing Tips,56,152,https://www.sflworldwide.com/blog/sending-electronics-to-france-a-guide-with-packing-tips,True,"index, follow",en-US,0,Sending Electronics to France: A Guide with Packing Tips,9,1287,,2,30,https://www.sflworldwide.com/assets/uploads/2023/08/home-ship.png
https://www.sflworldwide.com/blog/sfl-worldwides-remarkable-journey-from-local-store-to-inc-5000,200,SFL Worldwide’s Remarkable Journey: From Local Store to Inc. 5000,65,139,https://www.sflworldwide.com/blog/sfl-worldwides-remarkable-journey-from-local-store-to-inc-5000,True,"index, follow",en-US,0,SFL Worldwide's Remarkable Journey: From Local Store to Inc. 5000,2,762,,2,30,https://www.sflworldwide.com/assets/uploads/2023/08/home-ship.png
https://www.sflworldwide.com/blog/sharing-a-container-lcl-explained,200,LCL vs FCL Container Shipping - Pros and Cons,45,154,https://www.sflworldwide.com/blog/sharing-a-container-lcl-explained,True,"index, follow",en-US,0,What is LCL (Less than Container Load)? A quick guide to LCL,2,1697,,4,30,https://www.sflworldwide.com/assets/uploads/2023/08/home-ship.png
https://www.sflworldwide.com/blog/ship-car-to-ireland-from-usa-cost,200,How Much to Ship a Car to Ireland From USA (2026 Guide),55,150,https://www.sflworldwide.com/blog/ship-car-to-ireland-from-usa-cost,True,"index, follow",en-US,0,"How Much to Ship a Car to Ireland: Fees, Methods & Timeline Explained",9,1488,,2,30,https://www.sflworldwide.com/assets/uploads/2023/08/home-ship.png
https://www.sflworldwide.com/blog/ship-internationally,200,What Is the Cheap Way to Ship Internationally?,46,139,https://www.sflworldwide.com/blog/ship-internationally,True,"index, follow",en-US,0,Is there a reliable and cheap way to ship internationally?,5,929,,6,30,https://www.sflworldwide.com/assets/uploads/2023/08/home-ship.png
https://www.sflworldwide.com/blog/shipping-a-car-from-canada-to-the-us-what-you-need-to-know,200,Shipping a Car from Canada to the US: What to Know,50,138,https://www.sflworldwide.com/blog/shipping-a-car-from-canada-to-the-us-what-you-need-to-know,True,"index, follow",en-US,0,Shipping a Car from Canada to the US: What You Need to Know,2,1273,,2,30,https://www.sflworldwide.com/assets/uploads/2023/08/home-ship.png
https://www.sflworldwide.com/blog/shipping-a-car-from-usa-to-germany,200,Ship a Car from USA to Germany: Cost and Process Guide,54,141,https://www.sflworldwide.com/blog/shipping-a-car-from-usa-to-germany,True,"index, follow",en-US,0,Ship a Car from USA to Germany: Cost & Process Guide,11,1796,,2,30,https://www.sflworldwide.com/assets/uploads/2023/08/home-ship.png
https://www.sflworldwide.com/blog/shipping-a-car-to-new-zealand-from-usa,200,Shipping a Car to New Zealand: Cost & Process Guide,51,151,https://www.sflworldwide.com/blog/shipping-a-car-to-new-zealand-from-usa,True,"index, follow",en-US,0,"Shipping a Car to New Zealand: Costs, Process & What to Expect",9,1698,,3,30,https://www.sflworldwide.com/blog/shipping%20car%20to%20new%20zealand.png
https://www.sflworldwide.com/blog/shipping-books-to-india-from-usa,200,Shipping Books to India from USA: Cost and Guide 2026,53,122,https://www.sflworldwide.com/blog/shipping-books-to-india-from-usa,True,"index, follow",en-US,0,"Shipping Books to India from USA: Cost, Delivery Time & Customs Guide (2026)",9,1789,,2,30,https://www.sflworldwide.com/assets/uploads/2023/08/home-ship.png
https://www.sflworldwide.com/blog/shipping-car-to-ghana-from-usa-cost-and-process,200,Shipping a Car to Ghana from USA : Step-by-Step Guide,53,154,https://www.sflworldwide.com/blog/shipping-car-to-ghana-from-usa-cost-and-process,True,"index, follow",en-US,0,Shipping a Car to Ghana from USA : Step-by-Step Guide,10,1737,,3,30,https://www.sflworldwide.com/blog/Car%20shipping%20from%20USA%20to%20Ghana.png
https://www.sflworldwide.com/blog/shipping-cargo-from-usa-to-india-cost-process-delivery-time,200,"Shipping Cargo from USA to India: Cost, Process and Times",57,159,https://www.sflworldwide.com/blog/shipping-cargo-from-usa-to-india-cost-process-delivery-time,True,"index, follow",en-US,0,"Shipping Cargo from USA to India: Cost, Process & Times",10,1959,,2,30,https://www.sflworldwide.com/blog/cargo-shipping.png
https://www.sflworldwide.com/blog/shipping-container-from-india-to-usa-cost-time,200,Shipping Container from India to USA: Cost & Time Guide,55,133,https://www.sflworldwide.com/blog/shipping-container-from-india-to-usa-cost-time,True,"index, follow",en-US,0,"Shipping Container from India to USA: Rates, Time & Process Explained",12,1932,,3,30,https://www.sflworldwide.com/blog/Shipping%20Container%20from%20India%20to%20USA.png
https://www.sflworldwide.com/blog/shipping-container-from-usa-to-australia,200,Shipping Container from USA to Australia Guide 2026,51,152,https://www.sflworldwide.com/blog/shipping-container-from-usa-to-australia,True,"index, follow",en-US,0,Shipping Container from USA to Australia Guide 2026,12,2018,,2,30,https://www.sflworldwide.com/blog/aug1.png
https://www.sflworldwide.com/blog/shipping-cosmetics-to-australia-guide,200,Shipping Cosmetics to Australia: Rules and Cost Guide,53,125,https://www.sflworldwide.com/blog/shipping-cosmetics-to-australia-guide,True,"index, follow",en-US,0,Sending Cosmetics to Australia: International Courier Guide (2026),13,2023,,2,30,https://www.sflworldwide.com/assets/uploads/2023/08/home-ship.png
https://www.sflworldwide.com/blog/shipping-electronics-from-usa-to-india,200,How to Ship Electronics from USA to India Safely,48,155,https://www.sflworldwide.com/blog/shipping-electronics-from-usa-to-india,True,"index, follow",en-US,0,"Shipping Electronics from USA to India: Customs Duty, Costs & How to Ship Safely (2026)",10,1816,,3,30,
https://www.sflworldwide.com/blog/shipping-electronics-tips-for-packaging,200,Shipping electronics: Tips for Packaging,40,147,https://www.sflworldwide.com/blog/shipping-electronics-tips-for-packaging,True,"index, follow",en-US,0,Most Useful Tips for Packaging and Shipping Electronics,2,815,,3,30,https://www.sflworldwide.com/assets/uploads/2023/08/home-ship.png
https://www.sflworldwide.com/blog/shipping-food-items-from-india-to-usa,200,India to USA Food Shipping: What You Can & Cannot Send,54,156,https://www.sflworldwide.com/blog/shipping-food-items-from-india-to-usa,True,"index, follow",en-US,0,Shipping Food Items from India to USA: Allowed & Prohibited Food List (Complete Guide),13,1857,,3,30,https://www.sflworldwide.com/blog/shipping-food-items-india-to-usa.png
https://www.sflworldwide.com/blog/shipping-from-the-us-to-australia-bridging-the-pacific-with-sfl-worldwide,200,Shipping from the US to Australia: Bridging the Pacific,55,151,https://www.sflworldwide.com/blog/shipping-from-the-us-to-australia-bridging-the-pacific-with-sfl-worldwide,True,"index, follow",en-US,0,Ship from the USA to Australia Easily,2,1380,,2,30,https://www.sflworldwide.com/assets/uploads/2023/08/home-ship.png
https://www.sflworldwide.com/blog/shipping-from-usa-to-sweden-price-guide,200,Shipping From the USA to Sweden Price: Complete Cost Guide,58,122,https://www.sflworldwide.com/blog/shipping-from-usa-to-sweden-price-guide,True,"index, follow",en-US,0,"Shipping From USA to Sweden Price: Cost, Delivery Time & Cheapest Options",10,1668,,2,30,https://www.sflworldwide.com/assets/uploads/2023/08/home-ship.png
https://www.sflworldwide.com/blog/shipping-furniture-from-india-to-usa-step-by-step-guide,200,Shipping Furniture from India to USA: Step-by-Step Guide,56,129,https://www.sflworldwide.com/blog/shipping-furniture-from-india-to-usa-step-by-step-guide,True,"index, follow",en-US,0,How to Ship Furniture from India to the USA: Step-by-Step Guide,8,1328,,2,30,https://www.sflworldwide.com/assets/uploads/2023/08/home-ship.png
https://www.sflworldwide.com/blog/shipping-furniture-to-australia-cost-process-guide,200,Shipping Furniture to Australia: Cost and Customs 2026,54,145,https://www.sflworldwide.com/blog/shipping-furniture-to-australia-cost-process-guide,True,"index, follow",en-US,0,"Shipping Furniture to Australia from USA: Cost, Process & Customs Guide (2026)",11,1868,,2,30,https://www.sflworldwide.com/assets/uploads/2023/08/home-ship.png
https://www.sflworldwide.com/blog/shipping-golf-clubs-a-comprehensive-guide,200,Shipping Golf Clubs: A Comprehensive Guide,42,139,https://www.sflworldwide.com/blog/shipping-golf-clubs-a-comprehensive-guide,True,"index, follow",en-US,0,Shipping Golf Clubs: A Comprehensive Guide,2,2002,,2,30,https://www.sflworldwide.com/assets/uploads/2023/08/home-ship.png
https://www.sflworldwide.com/blog/shipping-goods-usa-to-australia-cost-time,200,Shipping Goods from USA to Australia: Cost Guide,48,140,https://www.sflworldwide.com/blog/shipping-goods-usa-to-australia-cost-time,True,"index, follow",en-US,0,"Shipping Goods from USA to Australia: Cost, Process & Best Options (2026)",12,1996,,2,30,https://www.sflworldwide.com/blog/Shipping%20Household%20Goods%20to%20Australia.png
https://www.sflworldwide.com/blog/shipping-household-goods-from-usa-to-india-guide,200,Shipping Goods to India: Cost and Customs Guide 2026,52,130,https://www.sflworldwide.com/blog/shipping-household-goods-from-usa-to-india-guide,True,"index, follow",en-US,0,"Shipping Household Goods from USA to India: Cost, Process & Customs Guide (2026)",11,1906,,2,30,https://www.sflworldwide.com/assets/uploads/2023/08/home-ship.png
https://www.sflworldwide.com/blog/shipping-household-goods-to-germany,200,How to Ship Furniture & Household Goods from USA to Germany,59,153,https://www.sflworldwide.com/blog/shipping-household-goods-to-germany,True,"index, follow",en-US,0,How to Ship Furniture and Household Goods from the USA to Germany: Complete Guide,13,1928,,3,30,https://www.sflworldwide.com/blog/shipping%20household%20goods%20to%20germany.png
https://www.sflworldwide.com/blog/shipping-luggage-internationally,200,Guide to Shipping Luggage Internationally,41,147,https://www.sflworldwide.com/blog/shipping-luggage-internationally,True,"index, follow",en-US,0,Shipping Luggage Internationally,11,1430,,2,30,https://www.sflworldwide.com/assets/uploads/2023/08/home-ship.png
https://www.sflworldwide.com/blog/shipping-luggage-to-india-from-usa,200,Shipping Luggage to India from USA Costs and Guide 2026,55,152,https://www.sflworldwide.com/blog/shipping-luggage-to-india-from-usa,True,"index, follow",en-US,0,Shipping Luggage to India from USA Costs & Guide 2026,12,1939,,2,30,https://www.sflworldwide.com/blog/aug2.png
https://www.sflworldwide.com/blog/shipping-machinery-overseas,200,How to Ship Heavy Machinery Overseas: Step by Step Process,58,149,https://www.sflworldwide.com/blog/shipping-machinery-overseas,True,"index, follow",en-US,0,Shipping Machinery Overseas: Step-by-Step Process for Moving Heavy Equipment,9,1978,,2,30,https://www.sflworldwide.com/assets/uploads/2023/08/home-ship.png
https://www.sflworldwide.com/blog/shipping-makeup-tips-and-tricks-for-packaging-and-delivery,200,Shipping Makeup: Tips for Safe Packaging and Delivery,53,132,https://www.sflworldwide.com/blog/shipping-makeup-tips-and-tricks-for-packaging-and-delivery,True,"index, follow",en-US,0,Shipping Makeup: Tips and Tricks for Packaging and Delivery,2,1094,,2,30,https://www.sflworldwide.com/assets/uploads/2023/08/home-ship.png
https://www.sflworldwide.com/blog/shipping-oxygen-concentrator-from-usa-to-india,200,Shipping Oxygen Concentrator From the USA to India,50,143,https://www.sflworldwide.com/blog/shipping-oxygen-concentrator-from-usa-to-india,True,"index, follow",en-US,0,Guide on Shipping Oxygen Concentrator From USA to India,2,827,,2,33,https://www.sflworldwide.com/assets/uploads/2023/08/home-ship.png
https://www.sflworldwide.com/blog/shipping-products-to-india-from-usa-checklist,200,Checklist for Exporters Shipping to India from USA,50,138,https://www.sflworldwide.com/blog/shipping-products-to-india-from-usa-checklist,True,"index, follow",en-US,0,A Step-by-Step Checklist for First-Time Exporters Shipping Products to India from the USA,12,1556,,2,30,https://www.sflworldwide.com/assets/uploads/2023/08/home-ship.png
https://www.sflworldwide.com/blog/shipping-tape-types-uses-and-best-practices,200,"Shipping Tape: Types, Uses, and Best Practices",46,153,https://www.sflworldwide.com/blog/shipping-tape-types-uses-and-best-practices,True,"index, follow",en-US,0,"Shipping Tape: Types, Uses, and Best Practices",11,1521,,2,30,https://www.sflworldwide.com/assets/uploads/2023/08/home-ship.png
https://www.sflworldwide.com/blog/shipping-your-motorcycle-from-the-usa-to-india-a-complete-guide,200,A Guide to Shipping Your Motorcycle from the USA to India,57,151,https://www.sflworldwide.com/blog/shipping-your-motorcycle-from-the-usa-to-india-a-complete-guide,True,"index, follow",en-US,0,Shipping Your Motorcycle from the USA to India: A Complete Guide,10,1103,,2,30,https://www.sflworldwide.com/assets/uploads/2023/08/home-ship.png
https://www.sflworldwide.com/blog/simple-way-to-ship-books-internationally,200,Simple Way to Ship Books Internationally,40,136,https://www.sflworldwide.com/blog/simple-way-to-ship-books-internationally,True,"index, follow",en-US,0,Simple Way to Ship Books Internationally without any hassle,2,1280,,4,30,https://www.sflworldwide.com/assets/uploads/2023/08/home-ship.png
https://www.sflworldwide.com/blog/stockout-costs-understanding-impact-and-prevention,200,"Stockout Costs: Understanding, Impact, and Prevention",53,154,https://www.sflworldwide.com/blog/stockout-costs-understanding-impact-and-prevention,True,"index, follow",en-US,0,"Stockout Costs: Understanding, Impact, and Prevention",8,1700,,2,30,https://www.sflworldwide.com/assets/uploads/2023/08/home-ship.png
https://www.sflworldwide.com/blog/the-benefits-of-door-to-door-nationwide-car-transport-services,200,Benefits of Door-to-Door Nationwide Car Transport Services,58,128,https://www.sflworldwide.com/blog/the-benefits-of-door-to-door-nationwide-car-transport-services,True,"index, follow",en-US,0,The Benefits of Door-to-Door Nationwide Car Transport Services,8,1273,,2,30,https://www.sflworldwide.com/assets/uploads/2023/08/home-ship.png
https://www.sflworldwide.com/blog/the-best-method-for-shipping-furniture-to-nigeria,200,The Best Method for Shipping Furniture to Nigeria,49,134,https://www.sflworldwide.com/blog/the-best-method-for-shipping-furniture-to-nigeria,True,"index, follow",en-US,0,The Best Method for Shipping Furniture to Nigeria,14,1710,,2,30,https://www.sflworldwide.com/assets/uploads/2023/08/home-ship.png
https://www.sflworldwide.com/blog/the-concept-of-drayage-services-what-you-need-to-know,200,The Concept of Drayage Services: What You Need to Know,54,143,https://www.sflworldwide.com/blog/the-concept-of-drayage-services-what-you-need-to-know,True,"index, follow",en-US,0,The Concept of Drayage Services: What You Need to Know,2,2124,,2,30,https://www.sflworldwide.com/assets/uploads/2023/08/home-ship.png
https://www.sflworldwide.com/blog/the-influence-of-chinese-logistics-operators-in-u-s-warehousing,200,How Chinese Logistics Operators Influence U.S. Warehousin,57,155,https://www.sflworldwide.com/blog/the-influence-of-chinese-logistics-operators-in-u-s-warehousing,True,"index, follow",en-US,0,The Influence of Chinese Logistics Operators in U.S. Warehousing,2,1306,,2,30,https://www.sflworldwide.com/assets/uploads/2023/08/home-ship.png
https://www.sflworldwide.com/blog/the-ultimate-checklist-for-moving-to-new-york-dont-forget-these-essentials,200,Moving to New York Checklist: Essential Things to Remember,58,135,https://www.sflworldwide.com/blog/the-ultimate-checklist-for-moving-to-new-york-dont-forget-these-essentials,True,"index, follow",en-US,0,The Ultimate Checklist for Moving to New York: Don't Forget These Essentials,2,1280,,2,30,https://www.sflworldwide.com/assets/uploads/2023/08/home-ship.png
https://www.sflworldwide.com/blog/the-ultimate-guide-to-army-air-post-office-apo-shipping,200,Ultimate Guide to APO Army Air Post Office Shipping,51,149,https://www.sflworldwide.com/blog/the-ultimate-guide-to-army-air-post-office-apo-shipping,True,"index, follow",en-US,0,The Ultimate Guide to Army/Air Post Office (APO) Shipping,12,1633,,2,30,https://www.sflworldwide.com/assets/uploads/2023/08/home-ship.png
https://www.sflworldwide.com/blog/the-ultimate-guide-to-shipping-perfume-safely-and-securely,200,Ultimate Guide to Shipping Perfume Safely and Securely,54,151,https://www.sflworldwide.com/blog/the-ultimate-guide-to-shipping-perfume-safely-and-securely,True,"index, follow",en-US,0,The Ultimate Guide to Shipping Perfume Safely and Securely,2,1346,,2,30,https://www.sflworldwide.com/assets/uploads/2023/08/home-ship.png
https://www.sflworldwide.com/blog/the-ultimate-guide-to-shipping-your-car,200,Shipping A Car? Here’s How To Do It Right,41,134,https://www.sflworldwide.com/blog/the-ultimate-guide-to-shipping-your-car,True,"index, follow",en-US,0,A Complete Guide to Shipping A Car - Process and Methods,2,1053,,2,30,https://www.sflworldwide.com/assets/uploads/2023/08/home-ship.png
https://www.sflworldwide.com/blog/tips-for-shipping-electronics-to-singapore-from-usa,200,Things to Know Before You Ship Electronics to Singapore,55,144,https://www.sflworldwide.com/blog/tips-for-shipping-electronics-to-singapore-from-usa,True,"index, follow",en-US,0,5 Things to Know Before You Ship Electronics to Singapore from the USA,9,1123,,2,30,https://www.sflworldwide.com/assets/uploads/2023/08/home-ship.png
https://www.sflworldwide.com/blog/top-10-most-shipped-items-to-uk-from-us,200,Top 10 Most Common Items Shipped from the USA to the UK,55,137,https://www.sflworldwide.com/blog/top-10-most-shipped-items-to-uk-from-us,True,"index, follow",en-US,0,Top 10 Most Common Items Shipped from the USA to the UK,14,1763,,2,30,https://www.sflworldwide.com/assets/uploads/2023/08/home-ship.png
https://www.sflworldwide.com/blog/top-5-things-to-know-before-shipping-to-mexico-from-the-us,200,Top 5 Things to Know Before Shipping to Mexico from the US,58,122,https://www.sflworldwide.com/blog/top-5-things-to-know-before-shipping-to-mexico-from-the-us,True,"index, follow",en-US,0,Top 5 Things to Know Before Shipping to Mexico from the US,9,1222,,2,30,https://www.sflworldwide.com/assets/uploads/2023/08/home-ship.png
https://www.sflworldwide.com/blog/types-of-packaging-materials-importance-a-comprehensive-guide,200,Types of Packaging Materials and Why They Matter,48,152,https://www.sflworldwide.com/blog/types-of-packaging-materials-importance-a-comprehensive-guide,True,"index, follow",en-US,0,Types of Packaging Materials & Importance: A Comprehensive Guide,2,1361,,2,30,https://www.sflworldwide.com/assets/uploads/2023/08/home-ship.png
https://www.sflworldwide.com/blog/ultimate-guide-to-shipping-furniture-safely-and-stress-free,200,Guide to Shipping Furniture Safely and Stress-Free,50,138,https://www.sflworldwide.com/blog/ultimate-guide-to-shipping-furniture-safely-and-stress-free,True,"index, follow",en-US,0,Ultimate Guide to Shipping Furniture Safely and Stress-Free,2,2046,,2,30,https://www.sflworldwide.com/assets/uploads/2023/08/home-ship.png
https://www.sflworldwide.com/blog/understanding-eori-numbers-a-detailed-guide,200,Understanding EORI Numbers: A Detailed Guide,44,141,https://www.sflworldwide.com/blog/understanding-eori-numbers-a-detailed-guide,True,"index, follow",en-US,0,Understanding EORI Numbers: A Detailed Guide,12,1493,,2,30,https://www.sflworldwide.com/assets/uploads/2023/08/home-ship.png
https://www.sflworldwide.com/blog/understanding-freight-shipping-classes,200,Freight Shipping Classes Explained Simply,41,146,https://www.sflworldwide.com/blog/understanding-freight-shipping-classes,True,"index, follow",en-US,0,Understanding Freight Shipping Classes: A Complete Guide,11,1769,,2,30,https://www.sflworldwide.com/assets/uploads/2023/08/home-ship.png
https://www.sflworldwide.com/blog/understanding-the-difference-between-value-chain-vs-supply-chain,200,The Difference between Value Chain vs Supply Chain,50,149,https://www.sflworldwide.com/blog/understanding-the-difference-between-value-chain-vs-supply-chain,True,"index, follow",en-US,0,Value Chain vs. Supply Chain: Difference Explained,9,1828,,3,30,https://www.sflworldwide.com/assets/uploads/2023/08/home-ship.png
https://www.sflworldwide.com/blog/ups-next-day-air-early-the-ultimate-guide,200,UPS Next Day Air Early: The Ultimate Guide,42,155,https://www.sflworldwide.com/blog/ups-next-day-air-early-the-ultimate-guide,True,"index, follow",en-US,0,UPS Next Day Air Early: The Ultimate Guide,10,1337,,2,30,https://www.sflworldwide.com/assets/uploads/2023/08/home-ship.png
https://www.sflworldwide.com/blog/ups-vs-usps,200,UPS vs USPS: Key Shipping Differences Explained,47,152,https://www.sflworldwide.com/blog/ups-vs-usps,True,"index, follow",en-US,0,USPS vs UPS – Which is better for shipping? | Services & Rates,9,1652,,5,30,https://www.sflworldwide.com/assets/uploads/2023/08/home-ship.png
https://www.sflworldwide.com/blog/us-custom-declaration-form-all-you-need-to-know,200,US Custom Declaration Form: All You Need To Know,48,139,https://www.sflworldwide.com/blog/us-custom-declaration-form-all-you-need-to-know,True,"index, follow",en-US,0,US Custom Declaration Form: All You Need To Know,11,1860,,2,30,https://www.sflworldwide.com/assets/uploads/2023/08/home-ship.png
https://www.sflworldwide.com/blog/usa-courier-services,200,Find the best international USA Courier Service Companies,57,146,https://www.sflworldwide.com/blog/usa-courier-services,True,"index, follow",en-US,0,Best Courier Companies in the USA for International Shipments,2,641,,5,30,https://www.sflworldwide.com/assets/uploads/2023/08/home-ship.png
https://www.sflworldwide.com/blog/usa-to-india-container-shipping-cost,200,USA to India Container Shipping Cost: Rates and Sizes,53,147,https://www.sflworldwide.com/blog/usa-to-india-container-shipping-cost,True,"index, follow",en-US,0,"USA to India Container Shipping Cost: Rates, Sizes & What Impacts Pricing",12,1803,,2,30,https://www.sflworldwide.com/assets/uploads/2023/08/home-ship.png
https://www.sflworldwide.com/blog/usa-to-india-shipping-cost-per-kg,200,Courier Charges from USA to India per kg – Shipping Cost,56,137,https://www.sflworldwide.com/blog/usa-to-india-shipping-cost-per-kg,True,"index, follow",en-US,0,USA to India Shipping Cost per kg: What to Expect & How to Save,11,1782,,2,30,https://www.sflworldwide.com/assets/uploads/2023/08/home-ship.png
https://www.sflworldwide.com/blog/vat-tax-and-gst-tax-what-is-it,200,VAT Tax and GST Tax: What Is It? - SFL Worldwide,48,141,https://www.sflworldwide.com/blog/vat-tax-and-gst-tax-what-is-it,True,"index, follow",en-US,0,VAT Tax and GST Tax: What Is It?,2,1950,,2,30,https://www.sflworldwide.com/assets/uploads/2023/08/home-ship.png
https://www.sflworldwide.com/blog/what-are-corrugated-boxes-the-different-uses-and-types-of-corrugated-packaging,200,Corrugated Boxes: Types and Common Packaging Uses,49,136,https://www.sflworldwide.com/blog/what-are-corrugated-boxes-the-different-uses-and-types-of-corrugated-packaging,True,"index, follow",en-US,0,What are Corrugated Boxes? The Different Uses and Types of Corrugated Packaging,10,1731,,2,30,https://www.sflworldwide.com/assets/uploads/2023/08/home-ship.png
https://www.sflworldwide.com/blog/what-are-inventory-buffers,200,What Inventory Buffers Are and Why They Matter,46,149,https://www.sflworldwide.com/blog/what-are-inventory-buffers,True,"index, follow",en-US,0,What Are Inventory Buffers?,3,1055,,3,30,https://www.sflworldwide.com/assets/uploads/2023/08/home-ship.png
https://www.sflworldwide.com/blog/what-are-inventory-levels,200,What Inventory Levels Are and How They’re Managed,49,144,https://www.sflworldwide.com/blog/what-are-inventory-levels,True,"index, follow",en-US,0,What are Inventory Levels?,12,1496,,5,30,https://www.sflworldwide.com/assets/uploads/2023/08/home-ship.png
https://www.sflworldwide.com/blog/what-are-the-different-modes-of-shipping,200,What are the Different Modes of Shipping?,41,157,https://www.sflworldwide.com/blog/what-are-the-different-modes-of-shipping,True,"index, follow",en-US,0,What are the Different Modes of Shipping?,8,1496,,2,30,https://www.sflworldwide.com/assets/uploads/2023/08/home-ship.png
https://www.sflworldwide.com/blog/what-are-the-weight-and-size-limits-for-ups-shipping,200,What are the Weight and Size Limits for UPS Shipping?,53,150,https://www.sflworldwide.com/blog/what-are-the-weight-and-size-limits-for-ups-shipping,True,"index, follow",en-US,0,What are the Weight and Size Limits for UPS Shipping?,8,949,,2,30,https://www.sflworldwide.com/assets/uploads/2023/08/home-ship.png
https://www.sflworldwide.com/blog/what-does-pre-shipment-mean,200,What Pre-Shipment Means in the Shipping Process,47,153,https://www.sflworldwide.com/blog/what-does-pre-shipment-mean,True,"index, follow",en-US,0,What Does Pre-Shipment Mean?,10,1556,,2,30,https://www.sflworldwide.com/assets/uploads/2023/08/home-ship.png
https://www.sflworldwide.com/blog/what-does-shipment-exception-mean,200,What Does Shipment Exception Mean? - SFL Worldwide,50,145,https://www.sflworldwide.com/blog/what-does-shipment-exception-mean,True,"index, follow",en-US,0,What Does Shipment Exception Mean?,2,1572,,2,30,https://www.sflworldwide.com/assets/uploads/2023/08/home-ship.png
https://www.sflworldwide.com/blog/what-happens-if-you-refuse-to-pay-customs-duty-in-india,200,What Happens If You Refuse to Pay Customs Duty in India?,56,140,https://www.sflworldwide.com/blog/what-happens-if-you-refuse-to-pay-customs-duty-in-india,True,"index, follow",en-US,0,What Happens If You Refuse to Pay Customs Duty in India?,10,1120,,2,30,https://www.sflworldwide.com/assets/uploads/2023/08/home-ship.png
https://www.sflworldwide.com/blog/what-is-a-bonded-carrier-and-its-benefit-for-your-business,200,What is a Bonded Carrier and Its Benefit For Your Business,58,151,https://www.sflworldwide.com/blog/what-is-a-bonded-carrier-and-its-benefit-for-your-business,True,"index, follow",en-US,0,What is a Bonded Carrier and Its Benefit For Your Business,9,1112,,2,30,https://www.sflworldwide.com/assets/uploads/2023/08/home-ship.png
https://www.sflworldwide.com/blog/what-is-a-courier-service-everything-you-need-to-know,200,What is a Courier Service? Everything You Need to Know,54,147,https://www.sflworldwide.com/blog/what-is-a-courier-service-everything-you-need-to-know,True,"index, follow",en-US,0,What is a Courier Service? Everything You Need to Know,13,2339,,2,30,https://www.sflworldwide.com/assets/uploads/2023/08/home-ship.png
https://www.sflworldwide.com/blog/what-is-a-customs-bond-and-why-is-it-needed,200,"What is a Customs Bond, and Why is it Needed?",45,149,https://www.sflworldwide.com/blog/what-is-a-customs-bond-and-why-is-it-needed,True,"index, follow",en-US,0,What is a Customs Bond and Why is it Needed?,11,1525,,2,30,https://www.sflworldwide.com/assets/uploads/2023/08/home-ship.png
https://www.sflworldwide.com/blog/what-is-a-dark-store-model,200,What is a Dark Store Model? - SFL Worldwide,43,150,https://www.sflworldwide.com/blog/what-is-a-dark-store-model,True,"index, follow",en-US,0,What is a Dark Store Model?,2,1551,,2,30,https://www.sflworldwide.com/assets/uploads/2023/08/home-ship.png
https://www.sflworldwide.com/blog/what-is-a-freight-charge,200,What a Freight Charge Is and How It’s Calculated,48,145,https://www.sflworldwide.com/blog/what-is-a-freight-charge,True,"index, follow",en-US,0,What Is A Freight Charge?,11,1499,,2,30,https://www.sflworldwide.com/assets/uploads/2023/08/home-ship.png
https://www.sflworldwide.com/blog/what-is-a-house-airway-bill,200,What is a House Airway Bill? - SFL Worldwide,44,156,https://www.sflworldwide.com/blog/what-is-a-house-airway-bill,True,"index, follow",en-US,0,What is a House Airway Bill?,11,1509,,2,30,https://www.sflworldwide.com/assets/uploads/2023/08/home-ship.png
https://www.sflworldwide.com/blog/what-is-a-hybrid-courier-all-you-need-to-know,200,What is a Hybrid Courier? All You Need to Know,46,133,https://www.sflworldwide.com/blog/what-is-a-hybrid-courier-all-you-need-to-know,True,"index, follow",en-US,0,What is a Hybrid Courier? All You Need to Know,7,1472,,2,30,https://www.sflworldwide.com/assets/uploads/2023/08/home-ship.png
https://www.sflworldwide.com/blog/what-is-an-hs-code-everything-you-need-to-know,200,What is an HS Code? Everything You Need To Know,47,145,https://www.sflworldwide.com/blog/what-is-an-hs-code-everything-you-need-to-know,True,"index, follow",en-US,0,What is an HS Code? Everything You Need To Know,9,1489,,2,30,https://www.sflworldwide.com/assets/uploads/2023/08/home-ship.png
https://www.sflworldwide.com/blog/what-is-batch-picking,200,What is Batch Picking? - SFL Worldwide,38,142,https://www.sflworldwide.com/blog/what-is-batch-picking,True,"index, follow",en-US,0,What is Batch Picking?,2,1942,,2,30,https://www.sflworldwide.com/assets/uploads/2023/08/home-ship.png
